id,order_id,product_id,quantity
7339,2949,410,4
7340,2949,424,1
7341,2950,175,4
7342,2951,62,2
7343,2951,274,2
7344,2951,390,5
7345,2951,211,1
7346,2952,180,2
7347,2952,424,3
7348,2952,296,1
7349,2952,276,1
7350,2953,200,4
7351,2953,420,4
7352,2954,415,2
7353,2955,181,2
7354,2955,224,2
7355,2955,189,1
7356,2956,228,5
7357,2956,468,5
7358,2956,306,3
7359,2956,449,2
7360,2957,147,2
7361,2957,142,3
7362,2958,162,4
7363,2959,42,4
7364,2959,305,4
7365,2960,307,5
7366,2960,471,5
7367,2961,97,4
7368,2962,337,1
7369,2962,325,2
7370,2962,265,3
7371,2962,12,4
7372,2963,336,1
7373,2963,37,2
7374,2964,332,3
7375,2965,369,4
7376,2965,461,5
7377,2965,164,3
7378,2966,114,1
7379,2966,424,4
7380,2966,361,3
7381,2966,435,4
7382,2967,366,4
7383,2968,367,5
7384,2968,296,5
7385,2968,3,1
7386,2969,363,5
7387,2970,7,4
7388,2970,266,2
7389,2971,109,5
7390,2971,186,4
7391,2971,229,4
7392,2971,403,2
7393,2972,72,4
7394,2972,412,3
7395,2972,284,2
7396,2972,168,3
7397,2973,345,3
7398,2974,324,1
7399,2975,120,1
7400,2975,298,1
7401,2975,13,2
7402,2975,446,4
7403,2976,75,3
7404,2976,475,3
7405,2976,115,5
7406,2976,221,5
7407,2977,332,1
7408,2978,69,4
7409,2978,78,2
7410,2978,69,5
7411,2978,294,4
7412,2979,423,5
7413,2979,255,1
7414,2979,382,5
7415,2979,107,3
7416,2980,379,1
7417,2980,349,3
7418,2980,167,3
7419,2980,41,3
7420,2981,360,4
7421,2981,192,2
7422,2981,219,3
7423,2982,10,3
7424,2983,118,2
7425,2983,382,4
7426,2983,117,1
7427,2984,249,3
7428,2984,195,4
7429,2984,150,1
7430,2985,311,3
7431,2985,284,2
7432,2985,261,5
7433,2985,37,4
7434,2986,46,1
7435,2986,345,5
7436,2986,230,1
7437,2986,272,4
7438,2987,322,3
7439,2988,233,4
7440,2988,479,1
7441,2988,405,2
7442,2989,209,2
7443,2989,179,4
7444,2989,203,5
7445,2989,210,2
7446,2990,478,5
7447,2990,360,3
7448,2990,295,4
7449,2990,34,2
7450,2991,165,1
7451,2991,278,2
7452,2992,255,5
7453,2992,173,2
7454,2992,408,5
7455,2992,489,4
7456,2993,233,2
7457,2993,153,5
7458,2994,123,2
7459,2994,422,2
7460,2994,210,4
7461,2994,367,3
7462,2995,127,1
7463,2995,465,3
7464,2996,35,3
7465,2997,108,1
7466,2997,141,2
7467,2997,372,2
7468,2998,382,5
7469,2999,458,4
7470,2999,377,5
7471,2999,8,5
7472,3000,37,4
7473,3000,124,3
7474,3000,252,4
